01,02,03,15,21
01,02,04,17,20
01,02,05,16,19
01,02,06,13,22
01,02,07,11,12
01,03,11,13,23
01,04,05,06,14
01,04,07,15,16
01,04,11,19,22
01,05,07,09,23
01,05,10,12,21
01,06,10,18,23
01,06,11,15,17
01,06,12,19,20
01,07,08,13,14
01,07,10,17,22
01,08,09,10,11
01,08,16,18,20
01,09,12,17,18
01,10,13,15,20
01,14,15,22,23
01,16,17,21,23
02,03,05,10,14
02,03,06,20,23
02,03,09,16,18
02,03,12,17,19
02,04,05,11,15
02,04,06,09,19
02,04,08,10,18
02,04,14,16,22
02,05,12,13,20
02,06,12,15,16
02,06,17,18,21
02,07,08,09,20
02,07,10,21,23
02,07,15,18,19
02,08,12,22,23
02,09,13,15,23
02,10,11,13,17
02,11,14,18,20
03,04,05,08,19
03,04,07,20,21
03,04,18,22,23
03,05,06,07,17
03,05,11,21,22
03,06,08,14,22
03,06,13,16,19
03,07,09,19,22
03,07,12,16,23
03,08,09,17,23
03,09,14,15,20
03,10,18,19,20
03,12,13,18,21
03,16,17,20,22
04,05,13,16,23
04,06,13,15,18
04,08,15,21,23
04,09,10,13,21
04,09,12,14,23
04,10,12,16,20
04,10,14,15,17
04,12,13,17,22
04,16,17,18,19
05,06,08,10,13
05,06,09,11,16
05,07,13,19,21
05,07,16,18,22
05,08,11,12,17
05,08,14,20,21
05,09,10,17,20
05,12,14,15,19
05,13,14,17,18
05,15,18,20,23
05,17,19,22,23
06,07,08,11,21
06,07,09,12,13
06,07,14,16,20
06,09,18,20,22
06,10,11,12,14
06,13,14,21,23
07,08,10,12,15
07,10,11,16,19
07,11,15,20,22
07,11,17,18,23
07,12,14,17,21
08,09,14,18,19
08,10,14,16,23
08,11,13,18,22
08,11,19,20,23
08,13,15,16,17
08,16,19,21,22
09,10,15,16,22
09,11,12,19,21
09,11,14,17,22
10,11,15,18,21
10,12,13,19,23
11,13,16,20,21
13,14,19,20,22
15,17,19,20,21
