01,02,03,10,11
01,02,04,07,19
01,02,06,09,13
01,02,14,16,17
01,03,04,15,18
01,03,08,09,14
01,04,12,13,17
01,05,09,11,12
01,05,10,15,17
01,06,07,08,10
01,06,11,16,19
01,10,13,14,19
02,03,04,08,12
02,03,05,13,15
02,03,06,18,19
02,04,06,10,16
02,04,09,14,15
02,05,06,08,14
02,05,07,09,17
02,07,08,11,18
02,07,10,12,14
02,11,12,13,16
02,12,15,17,18
03,04,06,13,14
03,04,07,09,16
03,05,07,08,19
03,05,10,14,16
03,07,11,12,15
03,07,14,17,18
03,08,13,16,18
03,09,10,12,13
03,12,16,17,19
04,05,06,11,15
04,05,10,12,19
04,07,10,11,13
04,08,09,11,17
04,08,10,14,18
05,06,09,10,18
05,06,13,16,17
05,07,12,13,18
05,08,12,15,16
05,11,17,18,19
06,08,12,13,19
06,09,14,17,19
06,10,11,12,17
06,12,14,16,18
07,14,15,16,19
08,09,10,16,19
08,13,14,15,17
09,11,13,15,18
