01,02,05,11,16
01,02,07,13,15
01,02,08,12,14
01,03,05,06,13
01,03,07,09,14
01,04,05,08,09
01,04,10,14,15
01,06,08,11,15
01,10,12,13,16
02,03,04,11,14
02,04,07,10,16
02,05,06,08,10
02,09,10,11,12
03,04,05,12,16
03,06,14,15,16
03,07,08,11,13
03,08,09,10,15
04,06,07,12,14
04,06,10,11,13
04,08,13,14,16
04,09,11,15,16
05,07,09,12,15
05,09,10,14,16
05,11,13,14,15
06,07,09,13,16
01,02,03,04,13
01,02,07,11,15
01,03,06,08,14
01,04,06,07,10
01,04,11,12,14
01,05,07,08,12
01,08,11,13,16
01,09,10,14,16
02,03,09,10,15
02,04,05,06,11
02,04,07,14,16
02,04,08,09,12
02,06,07,08,13
02,06,12,14,15
02,10,12,13,16
03,04,08,11,15
03,05,06,13,16
03,07,09,12,16
03,07,10,11,13
04,05,10,12,15
04,06,09,13,15
05,06,07,09,14
05,09,11,12,13
05,11,14,15,16
06,08,09,10,11
08,10,13,14,15
