01,03,04,08,17
01,05,14,16,20
01,07,09,13,24
01,12,22,23,25
02,03,09,21,23
02,04,12,14,19
02,06,08,25,26
02,11,17,20,24
02,13,15,16,22
03,05,07,18,25
03,06,12,13,20
04,09,11,18,26
04,10,16,21,24
05,10,11,13,23
05,17,21,22,26
06,16,17,18,19
07,11,12,15,21
08,09,15,19,20
08,14,18,22,24
09,10,14,17,25
01,06,07,10,14
01,11,15,22,24
01,13,16,18,23
02,04,21,24,26
02,05,13,14,22
02,07,09,17,18
03,04,12,18,22
03,06,15,17,23
03,09,10,11,25
03,16,19,20,24
04,08,14,17,20
05,06,08,09,24
05,10,15,18,21
05,11,20,23,26
07,19,22,25,26
08,12,21,23,25
09,12,15,16,26
11,12,13,17,19
