01,02,09,21,24
01,03,07,11,13
01,04,20,23,25
01,05,16,18,26
01,12,19,27,28
02,03,10,25,26
02,05,14,15,22
02,08,11,18,27
02,13,16,20,28
03,09,12,15,16
03,18,22,28,29
04,05,13,27,29
04,06,07,09,18
04,08,15,19,24
04,11,12,14,17
05,06,11,20,24
06,08,17,22,25
06,14,23,26,29
07,08,12,20,29
07,17,24,26,27
07,19,21,22,23
08,09,10,23,28
10,11,15,21,29
10,14,18,19,20
12,13,18,21,25
01,08,10,18,22
01,09,14,15,20
01,11,12,19,27
01,16,17,25,28
02,04,18,19,24
02,06,17,26,27
02,08,15,23,29
02,11,13,16,20
03,05,10,19,21
03,09,11,24,25
03,18,20,26,29
04,05,20,23,28
04,07,15,22,26
04,10,11,17,29
05,07,25,27,29
05,08,09,16,26
06,07,10,13,23
06,08,12,14,28
06,11,15,18,21
07,09,12,17,18
08,13,17,21,24
09,13,19,22,28
10,15,24,27,28
12,16,21,22,29
14,16,18,23,27
